,chain,character_levdau,check_time,condition,flag_type,gold_candidate_transcription,gold_comparison_transcription,gold_dist,length_accept,reason,stimulus,stimulus_id,subject_id,target_length,upload_time,upstream_pointer,upstream_subject_id,user,user_candidate_transcription,user_comparison_transcription,user_dist,user_short,word_distances
2308,2,0.0535714291036129,2803.0,cafe,,A contract is an agreement that can be enforced by law,the tome trot rusonagrement that can be enforced by law,0.27272728085517883,1.0,,36.0,36,,11.0,0.0,13,efde853a1efd4bd18142aa27a6e0a2ef,8c46ed4b4e8b45bf8340c9c95ba98eb7,the contract is an agreement that can be enforced by law,the tome trot rusonagrement that can be enforced by law,0.2142857164144516,8c46ed4b,1.0
1450,2,0.3392857015132904,1244.0,cafe,,the contract is an agreement that can be enforced by law,druvuuseis an action that cendiinforcedtylaw,0.5178571343421936,1.0,,36.0,36,,11.0,0.0,14,8c46ed4b4e8b45bf8340c9c95ba98eb7,e572f6489e034bdbb79bcf5c22d8525f,Drug use is an action that can be enforced by law,druvuuseis an action that cendiinforcedtylaw,0.26530611515045166,e572f648,3.0
331,2,0.10000000149011612,1692.0,cafe,,Drug use is an action that can be enforced by law,dr use is an action which can be enforced by law,0.1428571492433548,1.0,,36.0,36,,11.0,0.0,15,e572f6489e034bdbb79bcf5c22d8525f,5d795e0ec6f646cea9d09ac1959a2823,Drum use is an action which can be enforced by law,dr use is an action which can be enforced by law,0.05999999865889549,5d795e0e,2.0
3220,2,0.09803921729326248,482.0,cafe,,Drum use is an action which can be enforced by law,jean is is an action which can be enforced by law,0.11999999731779099,1.0,,36.0,36,,11.0,0.0,16,5d795e0ec6f646cea9d09ac1959a2823,6b27e8c741c04ba2bbcb3069eff03521,Drug news is an action which can be enforced by law,jean is is an action which can be enforced by law,0.13725490868091583,6b27e8c7,2.0
36,2,0.4285714328289032,645.0,cafe,,Drug news is an action which can be enforced by law,the good moses that it can actually be enforced by law,0.5370370149612427,1.0,,36.0,36,,11.0,0.0,17,6b27e8c741c04ba2bbcb3069eff03521,1d3dc3af526d4e5a86b558f3bb525d3e,The good news is that it can actually be enforced by law,the good moses that it can actually be enforced by law,0.1071428582072258,1d3dc3af,6.0
481,2,0.0,2265.0,cafe,,The good news is that it can actually be enforced by law,the good news is that it can actually be an forced baa,0.125,1.0,,36.0,36,,12.0,0.0,18,1d3dc3af526d4e5a86b558f3bb525d3e,bdb6d003f5b0416da8dcc528e298ab79,The good news is that it can actually be enforced by law,the good news is that it can actually be an forced baa,0.125,bdb6d003,0.0
3642,2,0.0,2026.0,cafe,,The good news is that it can actually be enforced by law,the good news is that it can actually being forced by a law,0.11864406615495682,1.0,,36.0,36,,12.0,0.0,19,bdb6d003f5b0416da8dcc528e298ab79,0048d2bddce04ee093cf718c0e2eeaf2,The good news is that it can actually be enforced by law,the good news is that it can actually being forced by a law,0.11864406615495682,0048d2bd,0.0
3006,2,0.1964285671710968,1420.0,cafe,,The good news is that it can actually be enforced by law,the good news is that this can be enforced by law,0.2142857164144516,1.0,,36.0,36,,12.0,0.0,20,0048d2bddce04ee093cf718c0e2eeaf2,f172d9291aac4ace9b63b627515d184e,The good news is that this can be enforced by law,the good news is that this can be enforced by law,0.020408162847161293,f172d929,2.0
442,2,0.0,1143.0,cafe,,The good news is that this can be enforced by law,the good news is that this can be enforced by lo,0.06122449040412903,1.0,,36.0,36,,11.0,0.0,21,f172d9291aac4ace9b63b627515d184e,a03e888d7e0e4f148795acacc0f065cc,The good news is that this can be enforced by law,the good news is that this can be enforced by lo,0.06122449040412903,a03e888d,0.0
811,2,0.0,1286.0,cafe,,The good news is that this can be enforced by law,the good news is that this can be enforced by law,0.020408162847161293,1.0,,36.0,36,,11.0,0.0,22,a03e888d7e0e4f148795acacc0f065cc,16b63931e8524667988157473c2530c1,The good news is that this can be enforced by law,the good news is that this can be enforced by law,0.020408162847161293,16b63931,0.0
3926,2,0.0,1416.0,cafe,,The good news is that this can be enforced by law,the pole is this can be enforced by law,0.26530611515045166,0.0,,36.0,36,,11.0,0.0,23,16b63931e8524667988157473c2530c1,ae5d2b8dcbbd4757aa06ffcd566fe8ae,The good news is that this can be enforced by law,the pole is this can be enforced by law,0.26530611515045166,ae5d2b8d,0.0
0,2,,,,,,,,,,,37,,,,-1,,0,then she would walk slowly and smoothly to the park,,,,
3312,2,0.09803921729326248,801.0,cafe,,then she would walk slowly and smoothly to the park,then she would walk slow and smoothly to the car,0.0784313753247261,1.0,,37.0,37,,10.0,0.0,0,0,9dfd56d8e51a4abb832447dcc6410214,Then she would walk slow and smoothly to the car ,then she would walk slow and smoothly to the car,0.040816325694322586,9dfd56d8,3.0
3054,2,0.20408163964748383,2074.0,cafe,,Then she would walk slow and smoothly to the car ,then she walked slow in slmtely to the bar,0.3469387888908386,1.0,,37.0,37,,11.0,0.0,1,9dfd56d8e51a4abb832447dcc6410214,31349dc3fe2a4616a8acbbae4fb05fe7,Then she walked slow and smoothly to the bar,then she walked slow in slmtely to the bar,0.15909090638160706,31349dc3,4.0
2396,2,0.022727273404598236,606.0,cafe,,Then she walked slow and smoothly to the bar,then she walked slow and smoothly to the bar,0.022727273404598236,1.0,,37.0,37,,9.0,0.0,3,31349dc3fe2a4616a8acbbae4fb05fe7,6c80819ed90e4ec2b722949d207b071d,then she walked slow and smoothly to the bar,then she walked slow and smoothly to the bar,0.0,6c80819e,0.0
1131,2,0.2083333283662796,2734.0,cafe,,then she walked slow and smoothly to the bar,then she walked slow and smooth through the park,0.1875,1.0,,37.0,37,,9.0,0.0,4,6c80819ed90e4ec2b722949d207b071d,94525772014f4a44a2dd99965ddc9a15,Then she walked slow and smooth through the park,then she walked slow and smooth through the park,0.02083333395421505,94525772,3.0
2473,2,0.0,662.0,cafe,,Then she walked slow and smooth through the park,men she walked slow and smoothing her to bark,0.2708333432674408,1.0,,37.0,37,,9.0,0.0,5,94525772014f4a44a2dd99965ddc9a15,9dc60d09c0bc48d98685f8862c06bbf4,Then she walked slow and smooth through the park,men she walked slow and smoothing her to bark,0.2708333432674408,9dc60d09,0.0
1940,2,0.0833333358168602,1245.0,cafe,,Then she walked slow and smooth through the park,and she walked slow and smooth through the park,0.0833333358168602,1.0,,37.0,37,,9.0,0.0,6,9dc60d09c0bc48d98685f8862c06bbf4,8d0f270b85d34ee69619e79a675de93a,and she walked slow and smooth through the park,and she walked slow and smooth through the park,0.0,8d0f270b,1.0
3205,2,0.0833333358168602,771.0,cafe,,and she walked slow and smooth through the park,then she walked slow and smooth though the pike,0.1702127605676651,1.0,,37.0,37,,9.0,0.0,7,8d0f270b85d34ee69619e79a675de93a,940183f0fea34d69aa87d13cc402b7fb,Then she walked slow and smooth through the park,then she walked slow and smooth though the pike,0.1041666641831398,940183f0,1.0
673,2,0.0625,762.0,cafe,,Then she walked slow and smooth through the park,and she walked slow and smooth through the fire,0.1458333283662796,1.0,,37.0,37,,9.0,0.0,8,940183f0fea34d69aa87d13cc402b7fb,36c586183ada497bb52fdc95ba43d176,Then she walked slow and smooth through the fire,and she walked slow and smooth through the fire,0.0833333358168602,36c58618,1.0
37,2,0.17307692766189575,963.0,cafe,,Then she walked slow and smooth through the fire,and she walked slow and smooth through the fire line,0.17307692766189575,1.0,,37.0,37,,9.0,0.0,9,36c586183ada497bb52fdc95ba43d176,1d3dc3af526d4e5a86b558f3bb525d3e,And she walked slow and smooth through the fire lane,and she walked slow and smooth through the fire line,0.03846153989434242,1d3dc3af,2.0
482,2,0.0,2319.0,cafe,,And she walked slow and smooth through the fire lane,and she walked slow and smote through the fire line,0.07692307978868484,1.0,,37.0,37,,10.0,0.0,10,1d3dc3af526d4e5a86b558f3bb525d3e,bdb6d003f5b0416da8dcc528e298ab79,And she walked slow and smooth through the fire lane,and she walked slow and smote through the fire line,0.07692307978868484,bdb6d003,0.0
2685,2,0.03846153989434242,1714.0,cafe,,And she walked slow and smooth through the fire lane,and she roppked slow and smoothed through the fire line,0.145454540848732,1.0,,37.0,37,,10.0,0.0,11,bdb6d003f5b0416da8dcc528e298ab79,b752d7fad45a4830a9b2d2808e662886,and she walked slow and smooth through the fire line,and she roppked slow and smoothed through the fire line,0.1090909093618393,b752d7fa,1.0
2148,2,0.17307692766189575,1087.0,cafe,,and she walked slow and smooth through the fire line,he should walk slow and smooth through the fire line,0.17307692766189575,1.0,,37.0,37,,10.0,0.0,13,b752d7fad45a4830a9b2d2808e662886,81a3d681c4a84b5fb29a84de82a86407,he should walk slow and smooth through the fire line,he should walk slow and smooth through the fire line,0.0,81a3d681,3.0
812,2,0.056603774428367615,1406.0,cafe,,he should walk slow and smooth through the fire line,you should walk slow and smooth though the fireline,0.09615384787321091,1.0,,37.0,37,,10.0,0.0,14,81a3d681c4a84b5fb29a84de82a86407,16b63931e8524667988157473c2530c1,you should walk slow and smooth through the fire line,you should walk slow and smooth though the fireline,0.03773584961891174,16b63931,1.0
3414,2,0.056603774428367615,1743.0,cafe,,you should walk slow and smooth through the fire line,you should walk slow and smooth through the firelarmed,0.09259258955717087,1.0,,37.0,37,,10.0,0.0,15,16b63931e8524667988157473c2530c1,c35185fff8fe45898de89947eed14084,You should walk slow and smooth through the fire land,you should walk slow and smooth through the firelarmed,0.09259258955717087,c35185ff,1.0
4313,2,0.22641509771347046,1711.0,cafe,,You should walk slow and smooth through the fire land,she walks slow and smooth through the fire line,0.2075471729040146,1.0,,37.0,37,,10.0,0.0,16,c35185fff8fe45898de89947eed14084,aedc9764b93e45308bf8d19d649a17bd,She walks slow and smooth through the fire line,she walks slow and smooth through the fire line,0.021276595070958138,aedc9764,4.0
2109,2,0.0,1113.0,cafe,,She walks slow and smooth through the fire line,he walks slow and smooth though the fire line,0.042553190141916275,1.0,,37.0,37,,9.0,0.0,17,aedc9764b93e45308bf8d19d649a17bd,8f9564cf735742b39a17e33ed3c6d451,She walks slow and smooth through the fire line,he walks slow and smooth though the fire line,0.042553190141916275,8f9564cf,0.0
767,2,0.1489361673593521,717.0,cafe,,She walks slow and smooth through the fire line,she walks slow and smoth through the isle,0.1702127605676651,1.0,,37.0,37,,9.0,0.0,18,8f9564cf735742b39a17e33ed3c6d451,887c6c2ef76c42058a0e5d9d85e5c0c7,She walks slow and smooth through the aisle ,she walks slow and smoth through the isle,0.09090909361839294,887c6c2e,2.0
77,2,0.22727273404598236,1586.0,cafe,,She walks slow and smooth through the aisle ,she walked slow and smooth through the isle,0.11363636702299118,1.0,,37.0,37,,9.0,0.0,19,887c6c2ef76c42058a0e5d9d85e5c0c7,ca5eafb9d9fd423faca73d6f46ec55fe,she walks smooth and slow through the aisle,she walked slow and smooth through the isle,0.25581395626068115,ca5eafb9,3.0
0,2,,,,,,,,,,,38,,,,-1,,0,they found that they had many of the same interests,,,,
4029,2,0.3333333432674408,747.0,cafe,,they found that they had many of the same interests,she had found that they had many of the same face,0.2549019753932953,1.0,,38.0,38,,10.0,0.0,0,0,b608b8e50714476fb61a1b43ece6e612,he had found they had many of the same things,she had found that they had many of the same face,0.2448979616165161,b608b8e5,4.0
2267,2,0.21568627655506134,794.0,cafe,,he had found they had many of the same things,we have found that there are many of the same things,0.23076923191547394,1.0,,38.0,38,,10.0,0.0,1,b608b8e50714476fb61a1b43ece6e612,ee0b9ee9be25472cbd39853cf5df7e35,We have found that they are many of the same things,we have found that there are many of the same things,0.057692307978868484,ee0b9ee9,4.0
3965,2,0.03846153989434242,4139.0,cafe,,We have found that they are many of the same things,we have found that there are many of the same things,0.057692307978868484,1.0,,38.0,38,,11.0,0.0,2,ee0b9ee9be25472cbd39853cf5df7e35,ac897fd4c5684297a2dcbcf9d48b9ff7,We have found that there are many of the same things,we have found that there are many of the same things,0.01923076994717121,ac897fd4,1.0
1671,2,0.0,421.0,cafe,,We have found that there are many of the same things,we have found that there many of the same things,0.09615384787321091,1.0,,38.0,38,,11.0,0.0,3,ac897fd4c5684297a2dcbcf9d48b9ff7,16716c587a584b3bbfc2480bbe534e38,We have found that there are many of the same things,we have found that there many of the same things,0.09615384787321091,16716c58,0.0
2545,2,0.03846153989434242,1756.0,cafe,,We have found that there are many of the same things,we have found that they are many of the same things,0.057692307978868484,1.0,,38.0,38,,11.0,0.0,4,16716c587a584b3bbfc2480bbe534e38,80c30997704f4e50839dd1a53b3fc179,We have found that they are many of the same things,we have found that they are many of the same things,0.019607843831181526,80c30997,1.0
3675,2,0.0,1659.0,cafe,,We have found that they are many of the same things,and we found that they are many of the same things ,0.13725490868091583,1.0,,38.0,38,,11.0,0.0,5,80c30997704f4e50839dd1a53b3fc179,7504f72991e342d38fa2136df033a74b,We have found that they are many of the same things,and we found that they are many of the same things ,0.13725490868091583,7504f729,0.0
722,2,0.09803921729326248,886.0,cafe,,We have found that they are many of the same things,he found that there are many of the same things,0.13725490868091583,1.0,,38.0,38,,11.0,0.0,6,7504f72991e342d38fa2136df033a74b,ced34bb304034c3aa798ad0d3bb2497a,he found that they are many of the same things,he found that there are many of the same things,0.042553190141916275,ced34bb3,2.0
910,2,0.06382978707551956,677.0,cafe,,he found that they are many of the same things,he found that there are many of the same things,0.042553190141916275,1.0,,38.0,38,,10.0,0.0,7,ced34bb304034c3aa798ad0d3bb2497a,a563a6c1d4334cd9b8b616dbeefa333e,He found that there are many of the same things,he found that there are many of the same things,0.021276595070958138,a563a6c1,1.0
1405,2,0.0,1026.0,cafe,,He found that there are many of the same things,he found that there are many of the same things,0.021276595070958138,1.0,,38.0,38,,10.0,0.0,8,a563a6c1d4334cd9b8b616dbeefa333e,a4c1dfdfabf74635998181e294b1a144,He found that there are many of the same things,he found that there are many of the same things,0.021276595070958138,a4c1dfdf,0.0
3149,2,0.021276595070958138,982.0,cafe,,He found that there are many of the same things,we found that there are many of the same things,0.021276595070958138,1.0,,38.0,38,,10.0,0.0,9,a4c1dfdfabf74635998181e294b1a144,e7e6cf9bab944075b6cb7890a0b46312,we found that there are many of the same things,we found that there are many of the same things,0.0,e7e6cf9b,1.0
1132,2,0.23404255509376526,2112.0,cafe,,we found that there are many of the same things,wershounday very many of the same things,0.2978723347187042,1.0,,38.0,38,,10.0,0.0,10,e7e6cf9bab944075b6cb7890a0b46312,94525772014f4a44a2dd99965ddc9a15,We found a very many of the same things,wershounday very many of the same things,0.15000000596046448,94525772,3.0
3101,2,0.0,1352.0,cafe,,We found a very many of the same things,we found a very many of the same things,0.025641025975346565,1.0,,38.0,38,,9.0,0.0,11,94525772014f4a44a2dd99965ddc9a15,7f5c9a97880243dc887a5901998e54d5,We found a very many of the same things,we found a very many of the same things,0.025641025975346565,7f5c9a97,0.0
