,chain,character_levdau,check_time,condition,flag_type,gold_candidate_transcription,gold_comparison_transcription,gold_dist,reason,stimulus,stimulus_id,subject_id,target_length,upload_time,upstream_pointer,upstream_subject_id,user,user_candidate_transcription,user_comparison_transcription,user_dist,user_short,word_distances
1115,0,0.0892857164144516,944.0,cafe,,then she would walk slowly and smoothly to the park,then she would walk slowly and smoothly through the park,0.0892857164144516,,37.0,37,,10.0,0.0,2,8cf6535ea0ae4addb28f5f90a2b13a7d,3e1624aa7b3841548f1aae1449ee578f,then she would walk slowly and smoothly through the park,then she would walk slowly and smoothly through the park,0.0,3e1624aa,1.0
452,0,0.01785714365541935,989.0,cafe,,then she would walk slowly and smoothly through the park,then she would walk slowly and smoothly through the park ,0.017543859779834747,,37.0,37,,10.0,0.0,3,3e1624aa7b3841548f1aae1449ee578f,5bcd571bb9b645bc92fe6a4a7d5cfb35,Then she would walk slowly and smoothly through the park,then she would walk slowly and smoothly through the park ,0.035087719559669495,5bcd571b,0.0
752,0,0.2857142984867096,952.0,cafe,,Then she would walk slowly and smoothly through the park,the girl walked slowly and slowly through the park,0.2857142984867096,,37.0,37,,10.0,0.0,5,5bcd571bb9b645bc92fe6a4a7d5cfb35,d14ebf1fffae49d8b76323eb6c393120,the girl walked slowly and slowly through the park,the girl walked slowly and slowly through the park,0.0,d14ebf1f,5.0
332,0,0.11999999731779099,512.0,cafe,,the girl walked slowly and slowly through the park,the girl walked slowly but surely through the park,0.11999999731779099,,37.0,37,,9.0,0.0,6,d14ebf1fffae49d8b76323eb6c393120,5f79d04e2f934f27ac5a37fefa1b8f11,the girl walked slowly but surely through the park,the girl walked slowly but surely through the park,0.0,5f79d04e,2.0
280,0,0.11999999731779099,974.0,cafe,,the girl walked slowly but surely through the park,the girl walk loly but surely through the door ,0.1599999964237213,,37.0,37,,9.0,0.0,7,5f79d04e2f934f27ac5a37fefa1b8f11,67497f6ffb7e47d795ea7b655ccdd0ca,the girl walks slowly but surely through the door,the girl walk loly but surely through the door ,0.08163265138864517,67497f6f,2.0
855,0,0.18000000715255737,567.0,cafe,,the girl walks slowly but surely through the door,the girl walked slowly but surely towards the door,0.1599999964237213,,37.0,37,,9.0,0.0,8,67497f6ffb7e47d795ea7b655ccdd0ca,dc02e8bc38234eed94e4e0cfbe083801,The girl walked slowly but surely towards the door,the girl walked slowly but surely towards the door,0.019999999552965164,dc02e8bc,2.0
1450,0,0.0,1043.0,cafe,,The girl walked slowly but surely towards the door,the girl walked slowly but surely towards the door,0.019999999552965164,,37.0,37,,9.0,0.0,9,dc02e8bc38234eed94e4e0cfbe083801,805b2dbf2fdc4b7da527a1990caa2cec,The girl walked slowly but surely towards the door,the girl walked slowly but surely towards the door,0.019999999552965164,805b2dbf,0.0
626,0,0.019999999552965164,1974.0,cafe,,The girl walked slowly but surely towards the door,the girl walked slowly but surely towards the door,0.019999999552965164,,37.0,37,,9.0,0.0,10,805b2dbf2fdc4b7da527a1990caa2cec,e4d333ad2de54f93b023b7de0a005bb6,the girl walked slowly but surely towards the door,the girl walked slowly but surely towards the door,0.0,e4d333ad,0.0
191,0,0.21153846383094788,674.0,cafe,,the girl walked slowly but surely towards the door,the girl walked surly and silly towards the door,0.18000000715255737,,37.0,37,,9.0,0.0,11,e4d333ad2de54f93b023b7de0a005bb6,79898d5889764da58052ff63b6d18806,the girl walked surely and steadily towards the door,the girl walked surly and silly towards the door,0.11538461595773697,79898d58,3.0
1897,0,0.0,571.0,cafe,,the girl walked surely and steadily towards the door,the girl walked surely and startled towards the door,0.09615384787321091,,37.0,37,,9.0,0.0,12,79898d5889764da58052ff63b6d18806,a54957064ae24c43bf131c3ae4f21ed5,the girl walked surely and steadily towards the door,the girl walked surely and startled towards the door,0.09615384787321091,a5495706,0.0
1593,0,0.15789473056793213,685.0,cafe,,the girl walked surely and steadily towards the door,the girl walkssuredly and steadily tours of people,0.2884615361690521,,37.0,37,,9.0,0.0,13,a54957064ae24c43bf131c3ae4f21ed5,35858264868b49228a1b1ad4c9704a32,The girl walked assuredly and steadily towards the people,the girl walkssuredly and steadily tours of people,0.19298245012760162,35858264,2.0
541,0,0.28070175647735596,1314.0,cafe,,The girl walked assuredly and steadily towards the people,the girl locked surely and steadily to the jecuzi,0.2982456088066101,,37.0,37,,9.0,0.0,14,35858264868b49228a1b1ad4c9704a32,53edaed0aee2422e96af6c0d3d636962,the girl walked surely and steadily to the jacuzzi,the girl locked surely and steadily to the jecuzi,0.10000000149011612,53edaed0,3.0
1784,0,0.0,1066.0,cafe,,the girl walked surely and steadily to the jacuzzi,the girl locked surely and steadily to the jacusi,0.10000000149011612,,37.0,37,,9.0,0.0,16,53edaed0aee2422e96af6c0d3d636962,f10793460a41442eaf56f7ded13b9924,the girl walked surely and steadily to the jacuzzi,the girl locked surely and steadily to the jacusi,0.10000000149011612,f1079346,0.0
1677,0,0.2542372941970825,999.0,cafe,,the girl walked surely and steadily to the jacuzzi,the girl walked surly and steadily towards the chicken farm,0.2881355881690979,,37.0,37,,9.0,0.0,17,f10793460a41442eaf56f7ded13b9924,a575811edc0841b082724370f678d574,the girl walked surely and steadily toward the chicken farm,the girl walked surly and steadily towards the chicken farm,0.033898305147886276,a575811e,3.0
118,0,0.06779661029577255,425.0,cafe,,the girl walked surely and steadily toward the chicken farm,the girl walked surely and steadily to the chicken farm,0.06779661029577255,,37.0,37,,10.0,0.0,18,a575811edc0841b082724370f678d574,7a6228b56e654884ad9f7f619443a89e,the girl walked surely and steadily to the chicken farm,the girl walked surely and steadily to the chicken farm,0.0,7a6228b5,1.0
1947,0,0.4909090995788574,712.0,cafe,,the girl walked surely and steadily to the chicken farm,the girl walked steadily and quickly,0.4727272689342499,,37.0,37,,10.0,0.0,24,7a6228b56e654884ad9f7f619443a89e,6af9802ccc1441b5858ac8427da120de,The girl walked steadily and quickly,the girl walked steadily and quickly,0.02777777798473835,6af9802c,6.0
0,0,,,,,,,,,,38,,,,-1,,0,they found that they had many of the same interests,,,,
899,0,0.0,578.0,cafe,,they found that they had many of the same interests,they found that they had many of the same interests,0.0,,38.0,38,,10.0,0.0,0,0,3418530188874362906071bff7b82f88,they found that they had many of the same interests,they found that they had many of the same interests,0.0,34185301,0.0
147,0,0.0,947.0,cafe,,they found that they had many of the same interests,they found that the any of the same interests,0.11764705926179886,,38.0,38,,10.0,0.0,1,3418530188874362906071bff7b82f88,74afcbdee77241778bec3c75c48db3c4,they found that they had many of the same interests,they found that the any of the same interests,0.11764705926179886,74afcbde,0.0
2007,0,0.27450981736183167,1072.0,cafe,,they found that they had many of the same interests,he found the same penny of the same interest,0.29411765933036804,,38.0,38,,10.0,0.0,2,74afcbdee77241778bec3c75c48db3c4,da598509bb3140bda6e15e97a0736c22,They found the same penny of the same interest,he found the same penny of the same interest,0.043478261679410934,da598509,5.0
1553,0,0.3478260934352875,806.0,cafe,,They found the same penny of the same interest,they found the same thing of the thing,0.3478260934352875,,38.0,38,,9.0,0.0,3,da598509bb3140bda6e15e97a0736c22,8cf6535ea0ae4addb28f5f90a2b13a7d,they found the same thing of the thing,they found the same thing of the thing,0.0,8cf6535e,3.0
1403,0,0.07894736528396606,667.0,cafe,,they found the same thing of the thing,they found the same thing of the van ,0.10526315867900848,,38.0,38,,8.0,0.0,4,8cf6535ea0ae4addb28f5f90a2b13a7d,23d740209a764a26a790843fa9a9c3bd,they found the same thing of the vein,they found the same thing of the van ,0.0810810774564743,23d74020,1.0
804,0,0.13513512909412384,1357.0,cafe,,they found the same thing of the vein,they found the same thing of the band,0.10810811072587967,,38.0,38,,8.0,0.0,5,23d740209a764a26a790843fa9a9c3bd,3e4009e5e59a4d278accefcab7dc639a,the found the same thing of the band,they found the same thing of the band,0.027027027681469917,3e4009e5,2.0
697,0,0.3611111044883728,2034.0,cafe,,the found the same thing of the band,weve found the same thing of doom,0.3055555522441864,,38.0,38,,8.0,0.0,6,3e4009e5e59a4d278accefcab7dc639a,d749776b15434355a335c909ea4d13c3,We have found the same thing of doom,weve found the same thing of doom,0.1111111119389534,d749776b,4.0
1159,0,0.1388888955116272,1510.0,cafe,,We have found the same thing of doom,we found the same thing of doom,0.1666666716337204,,38.0,38,,8.0,0.0,7,d749776b15434355a335c909ea4d13c3,cfd2091586984815987b9eae31ce432e,We found the same thing of doom,we found the same thing of doom,0.032258063554763794,cfd20915,1.0
1991,0,0.12903225421905518,2548.0,cafe,,We found the same thing of doom,we found the same thing to do,0.16129031777381897,,38.0,38,,7.0,0.0,8,cfd2091586984815987b9eae31ce432e,edb850d5f65e40b7aca9cf14da4fd06b,We found the same thing to do,we found the same thing to do,0.03448275849223137,edb850d5,2.0
453,0,0.0,1574.0,cafe,,We found the same thing to do,refound the same thing to do,0.06896551698446274,,38.0,38,,7.0,0.0,9,edb850d5f65e40b7aca9cf14da4fd06b,5bcd571bb9b645bc92fe6a4a7d5cfb35,We found the same thing to do,refound the same thing to do,0.06896551698446274,5bcd571b,0.0
333,0,0.21875,598.0,cafe,,We found the same thing to do,he found the strange thing to be,0.21875,,38.0,38,,7.0,0.0,10,5bcd571bb9b645bc92fe6a4a7d5cfb35,5f79d04e2f934f27ac5a37fefa1b8f11,he found the strange thing to be,he found the strange thing to be,0.0,5f79d04e,3.0
753,0,0.09090909361839294,1697.0,cafe,,he found the strange thing to be,he found the strange thing to heat,0.0882352963089943,,38.0,38,,7.0,0.0,11,5f79d04e2f934f27ac5a37fefa1b8f11,d14ebf1fffae49d8b76323eb6c393120,he found the strange thing to eat,he found the strange thing to heat,0.029411764815449715,d14ebf1f,1.0
856,0,0.12121212482452393,1202.0,cafe,,he found the strange thing to eat,he found the strange thing to be,0.09090909361839294,,38.0,38,,7.0,0.0,12,d14ebf1fffae49d8b76323eb6c393120,dc02e8bc38234eed94e4e0cfbe083801,He found the strange thing to be,he found the strange thing to be,0.03125,dc02e8bc,1.0
281,0,0.03125,759.0,cafe,,He found the strange thing to be,he found a strange thing to be,0.125,,38.0,38,,7.0,0.0,13,dc02e8bc38234eed94e4e0cfbe083801,67497f6ffb7e47d795ea7b655ccdd0ca,he found the strange thing to be,he found a strange thing to be,0.09375,67497f6f,0.0
1224,0,0.53125,1451.0,cafe,,he found the strange thing to be,he found a train in the sink,0.5,,38.0,38,,7.0,0.0,14,67497f6ffb7e47d795ea7b655ccdd0ca,e1f5fb8bc21048cb8a50771b80eda39a,He found a train in the sink,he found a train in the sink,0.0357142873108387,e1f5fb8b,5.0
129,0,0.1428571492433548,344.0,cafe,,He found a train in the sink,he found a train in the sea,0.1428571492433548,,38.0,38,,7.0,0.0,15,e1f5fb8bc21048cb8a50771b80eda39a,ab43ac6a79884306bdc7de5f4583873d,he found a train in the sea,he found a train in the sea,0.0,ab43ac6a,1.0
542,0,0.1428571492433548,1305.0,cafe,,he found a train in the sea,he found a train in the city,0.1428571492433548,,38.0,38,,7.0,0.0,16,ab43ac6a79884306bdc7de5f4583873d,53edaed0aee2422e96af6c0d3d636962,he found a train in the city,he found a train in the city,0.0,53edaed0,1.0
1785,0,0.0357142873108387,752.0,cafe,,he found a train in the city,he found a train in the city,0.0,,38.0,38,,7.0,0.0,17,53edaed0aee2422e96af6c0d3d636962,f10793460a41442eaf56f7ded13b9924,He found a train in the city,he found a train in the city,0.0357142873108387,f1079346,0.0
818,0,0.0,715.0,cafe,,He found a train in the city,he found a train in the city,0.0357142873108387,,38.0,38,,7.0,0.0,18,f10793460a41442eaf56f7ded13b9924,0898fb71e8ce4b5f97780312c2679f30,He found a train in the city,he found a train in the city,0.0357142873108387,0898fb71,0.0
951,0,0.0714285746216774,610.0,cafe,,He found a train in the city,he found a trained to the city,0.1666666716337204,,38.0,38,,7.0,0.0,19,0898fb71e8ce4b5f97780312c2679f30,0bc62c97629346f6a59ab5481c9b17d0,He found a train to the city,he found a trained to the city,0.10000000149011612,0bc62c97,1.0
1271,0,0.10000000149011612,758.0,cafe,,He found a train to the city,they found a train to the city,0.10000000149011612,,38.0,38,,7.0,0.0,20,0bc62c97629346f6a59ab5481c9b17d0,c4dd3ef88be647518f2c64ca88bfc62b,They found a train to the city,they found a train to the city,0.03333333507180214,c4dd3ef8,1.0
238,0,0.10000000149011612,1306.0,cafe,,They found a train to the city,they found a train in the city,0.10000000149011612,,38.0,38,,7.0,0.0,21,c4dd3ef88be647518f2c64ca88bfc62b,aec6a83b7a6f4297a2a5d2c6ac47be85,The found a train in the city,they found a train in the city,0.06666667014360428,aec6a83b,2.0
1325,0,0.03333333507180214,2197.0,cafe,,The found a train in the city,they found a train in the city,0.06666667014360428,,38.0,38,,7.0,0.0,22,aec6a83b7a6f4297a2a5d2c6ac47be85,d1c72cfdf11448a3ad5761f7c0561742,They found a train in the city,they found a train in the city,0.03333333507180214,d1c72cfd,1.0
1368,0,0.0,625.0,cafe,,They found a train in the city,they found a trained in the city,0.09375,,38.0,38,,7.0,0.0,23,d1c72cfdf11448a3ad5761f7c0561742,d2309e9d6bcc43cf9559553f83e0d299,They found a train in the city,they found a trained in the city,0.09375,d2309e9d,0.0
671,0,0.03333333507180214,682.0,cafe,,They found a train in the city,they found a train in the city,0.03333333507180214,,38.0,38,,7.0,0.0,25,d2309e9d6bcc43cf9559553f83e0d299,1cefe57bd04e4664a111ec51ceda6dd4,they found a train in the city,they found a train in the city,0.0,1cefe57b,0.0
581,0,0.03333333507180214,1802.0,cafe,,they found a train in the city,they found a train in the side,0.10000000149011612,,38.0,38,,7.0,0.0,28,1cefe57bd04e4664a111ec51ceda6dd4,c2bbae951ae84dc48207b1935389d8de,They found a train in the city,they found a train in the side,0.13333334028720856,c2bbae95,0.0
994,0,0.2647058963775635,750.0,cafe,,They found a train in the city,they found the chain from the city,0.29411765933036804,,38.0,38,,7.0,0.0,29,c2bbae951ae84dc48207b1935389d8de,a79de0dbbe7542d0ab5a7d1e95513ca9,They found the chain from the city,they found the chain from the city,0.029411764815449715,a79de0db,3.0
374,0,0.14705882966518402,785.0,cafe,,They found the chain from the city,they found the chain in the city,0.14705882966518402,,38.0,38,,7.0,0.0,30,a79de0dbbe7542d0ab5a7d1e95513ca9,f1f031c96dc64732afb95fe3643f804f,they found the chain in the city,they found the chain in the city,0.0,f1f031c9,1.0
1744,0,0.0625,3090.0,cafe,,they found the chain in the city,he found the chain in the city,0.0625,,38.0,38,,7.0,0.0,31,f1f031c96dc64732afb95fe3643f804f,235d5bd19f0340edb67a0a55d34a3936,he found the chain in the city,he found the chain in the city,0.0,235d5bd1,1.0
2022,0,0.0,1826.0,cafe,,he found the chain in the city,he found a chain in the city,0.10000000149011612,,38.0,38,,7.0,0.0,32,235d5bd19f0340edb67a0a55d34a3936,ff711e5a510d4242b7b070a599facaf4,he found the chain in the city,he found a chain in the city,0.10000000149011612,ff711e5a,0.0
1646,0,0.23333333432674408,563.0,cafe,,he found the chain in the city,oh he found the chain of city,0.30000001192092896,,38.0,38,,7.0,0.0,33,ff711e5a510d4242b7b070a599facaf4,94b7b6b62b3d4e01a305f4505f8c4f9e,He found the chain of city,oh he found the chain of city,0.13793103396892548,94b7b6b6,2.0
119,0,0.07692307978868484,540.0,cafe,,He found the chain of city,he found the can a city,0.19230769574642181,,38.0,38,,6.0,0.0,34,94b7b6b62b3d4e01a305f4505f8c4f9e,7a6228b56e654884ad9f7f619443a89e,He found the chain a city,he found the can a city,0.11999999731779099,7a6228b5,1.0
1948,0,0.0,754.0,cafe,,He found the chain a city,he found the train a city,0.11999999731779099,,38.0,38,,6.0,0.0,35,7a6228b56e654884ad9f7f619443a89e,6af9802ccc1441b5858ac8427da120de,He found the chain a city,he found the train a city,0.11999999731779099,6af9802c,0.0
0,0,,,,,,,,,,39,,,,-1,,0,he could see that they were determined to turn back,,,,
